step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
3,0.030978310853242874,0.00870871264487505,0.19105233252048492,0.36621367931365967,True, the, the,0,0.6666666666666666,0.9209362268447876,sanity,1,fc_negative,1.0,32,persistent,factual,-13.157455444335938,-13.131304740905762,667.1361083984375,546.917724609375
4,0.013745442032814026,0.0038896396290510893,0.14258363842964172,0.16626964509487152,True, process, process,0,0.25,0.9868345856666565,sanity,1,fc_negative,1.0,32,persistent,factual,-14.4070463180542,-14.369977951049805,75.01795196533203,6.892486572265625
5,0.031518999487161636,0.009700847323983908,0.05666127800941467,0.24975788593292236,True, by, by,0,1.0,0.8742228746414185,sanity,1,fc_negative,1.0,32,persistent,factual,-6.055912971496582,-6.072850227355957,376.3260498046875,167.35357666015625
6,9.323876838607248e-06,1.8314108274353202e-06,0.00030489888740703464,0.00015749251178931445,True, which, which,0,0.42857142857142855,0.4578186869621277,sanity,1,fc_negative,1.0,32,persistent,factual,-2.2563819885253906,-2.254945755004883,478.591064453125,596.373291015625
7,0.35848468542099,0.0610390342772007,1.0295737981796265,0.6886955499649048,True, green, green,0,1.0,0.9909277558326721,sanity,1,fc_negative,1.0,32,persistent,factual,-5.528746604919434,-5.552101135253906,246.75421142578125,210.89028930664062
8,2.216170287283603e-05,5.125594498167629e-06,0.000601086881943047,0.0004013526486232877,True, plants, plants,0,1.0,0.9793952703475952,sanity,1,fc_negative,1.0,32,persistent,factual,10.555525779724121,10.557537078857422,6.910858154296875,9.068023681640625
9,0.000581106636673212,0.00010107084744959138,0.0143760796636343,0.010191458277404308,True,",",",",0,1.0,0.9964474439620972,sanity,1,fc_negative,1.0,32,persistent,factual,9.2021484375,9.227649688720703,103.64625549316406,73.57562255859375
10,2.9411177820293233e-05,6.334039653665968e-06,0.0039366683922708035,0.004747417289763689,True, algae, algae,0,0.6666666666666666,0.9914548397064209,sanity,1,fc_negative,1.0,32,persistent,factual,-2.553927421569824,-2.608860969543457,424.56121826171875,453.235107421875
11,-4.794271202257505e-09,2.0202021389081892e-08,1.4099044165050145e-05,1.9287565010017715e-05,True,",",",",0,1.0,0.963122546672821,sanity,1,fc_negative,1.0,32,persistent,factual,16.771053314208984,16.769874572753906,804.5587768554688,841.4995727539062
12,0.0003162618668284267,9.514912017039023e-05,0.002574674552306533,0.006778769660741091,True, and, and,0,1.0,0.982358455657959,sanity,1,fc_negative,1.0,32,persistent,factual,1.8834075927734375,1.8407325744628906,-43.59434127807617,-88.02487182617188
13,0.0033609196543693542,0.000756424298742786,0.07457417249679565,0.043417464941740036,True, some, some,0,0.6666666666666666,0.9853621125221252,sanity,1,fc_negative,1.0,32,persistent,factual,14.351694107055664,14.383853912353516,345.39630126953125,383.98992919921875
14,0.0014841961674392223,0.0004327447968535125,0.011884639970958233,0.030954968184232712,True, bacteria, bacteria,0,0.6666666666666666,0.9788569211959839,sanity,1,fc_negative,1.0,32,persistent,factual,25.647518157958984,25.629497528076172,73.522705078125,170.44863891601562
15,0.014150465838611126,0.00286328443326056,0.15007136762142181,0.11885473132133484,True, convert, convert,0,0.6666666666666666,0.9919463396072388,sanity,1,fc_negative,1.0,32,persistent,factual,17.592792510986328,17.60323715209961,134.47535705566406,11.7822265625
16,0.047298625111579895,0.01302001578733325,0.1646127849817276,0.2418927103281021,True, light, light,0,0.6666666666666666,0.9702352285385132,sanity,1,fc_negative,1.0,32,persistent,factual,2.928637981414795,2.9849252700805664,181.5262451171875,183.16297912597656
17,3.688048309413716e-05,1.1690518931573024e-05,9.544688509777188e-05,0.0006651183939538896,True, energy, energy,0,1.0,0.9594905972480774,sanity,1,fc_negative,1.0,32,persistent,factual,3.3727540969848633,3.422928810119629,383.8940734863281,327.67236328125
18,0.07147785276174545,0.01730337832123041,1.3331325054168701,1.3326940536499023,True,",",",",0,1.0,0.9966601729393005,sanity,1,fc_negative,1.0,32,persistent,factual,1.993889331817627,2.025212287902832,-85.63375854492188,-164.5792236328125
19,0.038126736879348755,0.01247594179585576,0.06435834616422653,0.2527501881122589,True, usually, usually,0,0.42857142857142855,0.9799181222915649,sanity,1,fc_negative,1.0,32,persistent,factual,0.13719463348388672,0.14354991912841797,474.3424072265625,502.22015380859375
20,1.5873809388722293e-05,3.2949516253211186e-06,0.0006124383071437478,0.00028288023895584047,True, from, from,0,1.0,0.9772713780403137,sanity,1,fc_negative,1.0,32,persistent,factual,21.681659698486328,21.690519332885742,381.66204833984375,315.34765625
21,7.286121217475738e-06,1.9027650068892399e-06,0.0015749699668958783,0.0019785130862146616,True, the, the,0,0.6666666666666666,0.9832665920257568,sanity,1,fc_negative,1.0,32,persistent,factual,8.594420433044434,8.616817474365234,522.146728515625,639.31640625
22,0.02365853078663349,0.003864473314024508,0.10176835209131241,0.01942405477166176,True, sun, sun,0,1.0,0.9886102676391602,sanity,1,fc_negative,1.0,32,persistent,factual,-5.427394866943359,-5.392012596130371,821.9974365234375,896.0987548828125
23,2.3214422526507406e-06,6.532951601911918e-07,3.7566387618426234e-05,0.00010165302956011146,True,",",",",0,1.0,0.9944524765014648,sanity,1,fc_negative,1.0,32,persistent,factual,15.20534610748291,15.206092834472656,388.4957275390625,304.7933349609375
24,2.8636182832997292e-05,6.9925811203574995e-06,0.00020360715279821306,0.0005396013730205595,True, into, into,0,0.6666666666666666,0.9783068895339966,sanity,1,fc_negative,1.0,32,persistent,factual,-7.108057022094727,-7.060842514038086,414.40972900390625,282.7464599609375
25,0.006112066563218832,0.001035247027175501,0.03746431693434715,0.007937314920127392,True, chemical, chemical,0,0.6666666666666666,0.986257016658783,sanity,1,fc_negative,1.0,32,persistent,factual,-5.511960983276367,-5.456031799316406,536.8776245117188,471.63250732421875
26,3.085978619310481e-07,1.6621269693928298e-08,2.2439369786297902e-05,2.5551657017786056e-05,True, energy, energy,0,1.0,0.9868949055671692,sanity,1,fc_negative,1.0,32,persistent,factual,-1.091983437538147,-1.1231489181518555,356.81707763671875,401.64508056640625
27,0.002490268088877201,0.0005717530730180442,0.03929034247994423,0.026900161057710648,True, stored, stored,0,0.6666666666666666,0.994590163230896,sanity,1,fc_negative,1.0,32,persistent,factual,4.250092029571533,4.319339752197266,300.0331726074219,306.92181396484375
28,0.00024277195916511118,6.810586091887672e-05,0.0045609017834067345,0.009558172896504402,True, in, in,0,0.6666666666666666,0.8827459216117859,sanity,1,fc_negative,1.0,32,persistent,factual,15.044132232666016,15.042339324951172,564.3424072265625,727.8365478515625
29,0.0036484396550804377,0.0010748386266641319,0.06934966146945953,0.12095607072114944,True, glucose, glucose,0,0.6666666666666666,0.9498611688613892,sanity,1,fc_negative,1.0,32,persistent,factual,0.5939397811889648,0.5692157745361328,353.9358825683594,490.48974609375
30,0.11543551832437515,0.02862782496958971,1.194201946258545,1.4450359344482422,True,.,.,1,0.6666666666666666,0.9964227676391602,sanity,1,fc_negative,1.0,32,persistent,factual,-4.100341796875,-4.0570292472839355,20.960586547851562,-95.19357299804688
31,0.023456422612071037,0.005001240409910679,0.6803247332572937,0.661418616771698,True, This, This,0,1.0,0.9975614547729492,sanity,1,fc_negative,1.0,32,persistent,factual,-6.539309501647949,-6.511224746704102,498.68896484375,517.7333374023438
32,0.04222087562084198,0.012678935192525387,0.14000213146209717,0.4128875732421875,True, process, process,0,0.6666666666666666,0.980338454246521,sanity,1,fc_negative,1.0,32,persistent,factual,-2.0376806259155273,-2.007725715637207,-91.16655731201172,-162.68824768066406
33,0.11448536068201065,0.03273974638432264,0.9870898127555847,1.4056835174560547,True, is, is,0,1.0,0.9956691265106201,sanity,1,fc_negative,1.0,32,persistent,factual,3.307553768157959,3.2777442932128906,31.876937866210938,2.013427734375
34,0.03573991730809212,0.010727700777351856,1.2013108730316162,1.4146853685379028,True, essential, essential,0,0.6666666666666666,0.9925379753112793,sanity,1,fc_negative,1.0,32,persistent,factual,-6.307934761047363,-6.280534744262695,129.418212890625,52.685302734375
35,0.06777318567037582,0.019061379134655,0.4052749276161194,0.6768338680267334,True, for, for,0,1.0,0.7513877153396606,sanity,1,fc_negative,1.0,32,persistent,factual,7.456019401550293,7.43900203704834,653.1110229492188,583.2947387695312
36,0.006553102284669876,0.001700788619928062,0.30977940559387207,0.30569684505462646,True, life, life,0,1.0,0.9221066236495972,sanity,1,fc_negative,1.0,32,persistent,factual,5.129555702209473,5.194143295288086,20.3800048828125,-1.0184783935546875
37,0.00024539814330637455,7.152555554057471e-05,0.004660529550164938,0.009844178333878517,True, on, on,0,1.0,0.9266139268875122,sanity,1,fc_negative,1.0,32,persistent,factual,12.023336410522461,12.05422306060791,517.1327514648438,321.0404052734375
38,0.000371282163541764,0.0001246759929927066,0.00019274299847893417,0.004142474848777056,True, Earth, Earth,0,1.0,0.9526461362838745,sanity,1,fc_negative,1.0,32,persistent,factual,13.466434478759766,13.450831413269043,978.602783203125,1121.131591796875
39,0.08133410662412643,0.01985248550772667,1.004654884338379,0.9379144906997681,True,",",",",0,1.0,0.9962608218193054,sanity,1,fc_negative,1.0,32,persistent,factual,9.679510116577148,9.61978530883789,79.5653076171875,-210.5002899169922
40,0.022464849054813385,0.007224521366879344,0.04477524757385254,0.19873164594173431,True, as, as,0,0.6666666666666666,0.9972720146179199,sanity,1,fc_negative,1.0,32,persistent,factual,-5.777602195739746,-5.760717391967773,159.43917846679688,33.53631591796875
41,3.968371311202645e-05,1.3356237559492001e-05,0.00010680897685233504,0.0006664654356427491,True, it, it,0,0.6666666666666666,0.8878567218780518,sanity,1,fc_negative,1.0,32,persistent,factual,5.119476318359375,5.08335018157959,253.62953186035156,193.55360412597656
42,0.07338780164718628,0.021852673031389713,0.8650420308113098,1.2638596296310425,True, provides, provides,0,1.0,0.9747127294540405,sanity,1,fc_negative,1.0,32,persistent,factual,-5.098934173583984,-5.054737091064453,78.67398071289062,12.086151123046875
43,0.028658991679549217,0.006564627401530743,0.8158368468284607,0.6364324688911438,True, the, the,0,1.0,0.9919329881668091,sanity,1,fc_negative,1.0,32,persistent,factual,10.390188217163086,10.430837631225586,-224.47613525390625,-303.55072021484375
44,0.22131630778312683,0.05538611114025116,1.2468156814575195,1.7688257694244385,True, primary, primary,0,1.0,0.9818535447120667,sanity,1,fc_negative,1.0,32,persistent,factual,-8.413935661315918,-8.391412734985352,295.03887939453125,266.0760498046875
45,0.0395461842417717,0.010357627179473639,0.7197995781898499,0.7825659513473511,False, source, energy,1,0.6666666666666666,0.9696366786956787,sanity,1,fc_negative,1.0,32,persistent,factual,7.182101249694824,7.174435615539551,247.32460021972656,202.44314575195312
46,14.873993873596191,0.693037360906601,0.0011049072491005063,0.008447399362921715,False, of, source,38,0.1111111111111111,-0.14557114243507385,sanity,1,fc_negative,1.0,32,persistent,factual,4.052943706512451,9.159619331359863,638.8656616210938,-61.971221923828125
47,19.663198471069336,0.6931166052818298,0.8334066271781921,0.04863768070936203,False, organic, for,194,0.0,0.42704758048057556,sanity,1,fc_negative,1.0,32,persistent,factual,10.940013885498047,7.333459854125977,-46.99397277832031,3.640167236328125
48,23.557331085205078,0.6917461454868317,0.5523178577423096,0.1353614330291748,False, matter, nearly,2858,0.0,0.27844640612602234,sanity,1,fc_negative,1.0,32,persistent,factual,14.216242790222168,3.5027360916137695,386.4024658203125,30.712066650390625
49,20.57872200012207,0.6931468844413757,0.05296195670962334,0.004189173690974712,False, and, all,45,0.0,0.3673815429210663,sanity,1,fc_negative,1.0,32,persistent,factual,8.448610305786133,3.011711597442627,-123.58303833007812,580.8409423828125
50,13.227806091308594,0.6930788457393646,0.2126828283071518,1.2813739776611328,False, oxygen, ecosystems,39,0.0,0.7267720103263855,sanity,1,fc_negative,1.0,32,persistent,factual,1.9110984802246094,6.253072738647461,-112.10807800292969,490.31793212890625
51,8.895978927612305,0.5394184291362762,1.3653734922409058,0.6629828810691833,False, in, and,11,0.25,0.9132943749427795,sanity,1,fc_negative,1.0,32,persistent,factual,4.540362358093262,8.618429183959961,-244.0824432373047,-290.0447998046875
52,8.244569778442383,0.6913552284240723,0.8487339019775391,1.064498782157898,False, the, produces,19,0.0,0.5712669491767883,sanity,1,fc_negative,1.0,32,persistent,factual,8.337503433227539,0.25521183013916016,-119.83497619628906,66.41055297851562
53,19.87257194519043,0.6931203901767731,0.6769697070121765,0.6496741771697998,False, bios, the,1019,0.0,0.08497144281864166,sanity,1,fc_negative,1.0,32,persistent,factual,-8.09671401977539,4.532997131347656,207.0847625732422,128.56103515625
54,28.93902587890625,0.6931469142436981,3.0017170502105728e-05,0.0131574347615242,False,phere, oxygen,19661,0.0,-0.1542210876941681,sanity,1,fc_negative,1.0,32,persistent,factual,-0.5682001113891602,-6.964646339416504,738.0816040039062,269.8652648925781
55,16.787616729736328,0.6931406557559967,0.22731667757034302,0.8193557858467102,False,".

", we,155,0.0,0.7696539759635925,sanity,1,fc_negative,1.0,32,persistent,factual,-5.622913360595703,5.3333635330200195,577.2479248046875,-253.60369873046875
56,27.04104232788086,0.6931454837322235,1.0521728992462158,0.34612569212913513,False,Here, breathe,25768,0.0,0.13866762816905975,sanity,1,fc_negative,1.0,32,persistent,factual,0.3275575637817383,3.299753189086914,394.7901916503906,70.7247314453125
57,20.108448028564453,0.6931454837322235,0.8037238121032715,0.584300696849823,False,'s,".

",197,0.0,0.9494099617004395,sanity,1,fc_negative,1.0,32,persistent,factual,-2.2302236557006836,6.285709857940674,1110.0438232421875,191.09474182128906
58,45.1536865234375,0.6931447982788086,0.21950827538967133,1.2276917695999146,False, a,Here,151929,0.0,0.5152743458747864,sanity,1,fc_negative,1.0,32,persistent,factual,4.687056541442871,0.4088935852050781,1076.5809326171875,550.0008544921875
59,19.824647903442383,0.6931455731391907,1.1840897798538208,0.7114415764808655,False, simplified,'s,235,0.0,0.6702840328216553,sanity,1,fc_negative,1.0,32,persistent,factual,-4.131157875061035,-2.7470712661743164,602.8681640625,985.7343139648438
60,21.63485336303711,0.6931219100952148,1.1705113649368286,0.09681666642427444,False, explanation, a,388,0.0,0.675905704498291,sanity,1,fc_negative,1.0,32,persistent,factual,5.9210615158081055,3.2263569831848145,697.29052734375,890.2021484375
61,20.58367347717285,0.6931431293487549,0.0015579047612845898,0.9423362612724304,False, of, simplified,721,0.0,0.768058180809021,sanity,1,fc_negative,1.0,32,persistent,factual,3.6057043075561523,-3.6501235961914062,357.5928955078125,592.022216796875
62,17.153690338134766,0.6930508613586426,0.06203414127230644,0.9986053109169006,False, how, explanation,108,0.0,0.701219379901886,sanity,1,fc_negative,1.0,32,persistent,factual,-0.3541755676269531,5.429287910461426,592.1707763671875,627.5753784179688
63,27.450847625732422,0.6931461989879608,0.18843601644039154,0.0014441368402913213,False, photos, of,1472,0.0,0.645250678062439,sanity,1,fc_negative,1.0,32,persistent,factual,-8.905680656433105,2.915266990661621,648.2164306640625,195.70108032226562
0,0.004496899899095297,0.0013348663342185318,0.09114071726799011,0.15520654618740082,True,Photos,Photos,0,1.0,0.9888128042221069,sanity,1,pca_pc1_positive,0.5,32,persistent,factual,-2.592163324356079,-2.602412462234497,572.0795288085938,836.034912109375
1,1.6924890587688424e-05,5.417363809101516e-06,7.440195076924283e-06,0.0002485591685399413,True,ynthesis,ynthesis,0,1.0,0.9843047857284546,sanity,1,pca_pc1_positive,0.5,32,persistent,factual,-14.316305160522461,-14.377645492553711,1180.4891357421875,1701.478759765625
2,0.0011837015626952052,0.0004046001049573533,9.252792369807139e-05,0.012738463468849659,True, is, is,0,0.6666666666666666,0.9814753532409668,sanity,1,pca_pc1_positive,0.5,32,persistent,factual,-10.027511596679688,-10.006023406982422,368.6511535644531,42.81724548339844
3,0.17224463820457458,0.050892625004053116,0.19105233252048492,0.6026807427406311,True, the, the,0,0.6666666666666666,-0.32532060146331787,sanity,1,pca_pc1_positive,0.5,32,persistent,factual,-13.157455444335938,-13.153724670410156,667.1361083984375,99.380126953125
